"Código NBS";"Descrição NBS";"Cód. Subitem LC 116";"Descrição Subitem";
"109019000";"1.0901.90.00-Serviços financeiros, exceto bancos de investimento, serviços de seguros e previdência complementar não classificados em subposições anteriores";"15.17";"15.17 - Emissão, fornecimento, devolução, sustação, cancelamento e oposição de cheques quaisquer, avulso ou por talão.";
"109021000";"1.0902.10.00-Serviços de valoração de ativos";"28.01";"28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.";
"109051100";"1.0905.11.00-Serviços de corretagem de títulos";"10.02";"10.02 - Agenciamento, corretagem ou intermediação de títulos em geral, valores mobiliários e contratos quaisquer.";
"109051100";"1.0905.11.00-Serviços de corretagem de títulos";"10.03";"10.03 - Agenciamento, corretagem ou intermediação de direitos de propriedade industrial, artística ou literária.";
"109051100";"1.0905.11.00-Serviços de corretagem de títulos";"19.01";"19.01 - Serviços de distribuição e venda de bilhetes e demais produtos de loteria, bingos, cartões, pules ou cupons de apostas, sorteios, prêmios, inclusive os decorrentes de títulos de capitalização e congêneres.";
"109051200";"1.0905.12.00-Serviços de corretagem de derivativos e commodities";"10.02";"10.02 - Agenciamento, corretagem ou intermediação de títulos em geral, valores mobiliários e contratos quaisquer.";
"109051200";"1.0905.12.00-Serviços de corretagem de derivativos e commodities";"10.05";"10.05 - Agenciamento, corretagem ou intermediação de bens móveis ou imóveis, não abrangidos em outros itens ou subitens, inclusive aqueles realizados no âmbito de Bolsas de Mercadorias e Futuros, por quaisquer meios.";
"109051300";"1.0905.13.00-Serviços de compensação de transações financeiras, inclusive com ativos financeiros (clearinghouse)";"15.15";"15.15 - Compensação de cheques e títulos quaisquer; serviços relacionados a depósito, inclusive depósito identificado, a saque de contas quaisquer, por qualquer meio ou processo, inclusive em terminais eletrônicos e de atendimento.";
"109052100";"1.0905.21.00-Serviços de gestão e administração de carteiras de ativos, exceto fundos de pensão";"15.01";"15.01 - Administração de fundos quaisquer, de consórcio, de cartão de crédito ou débito e congêneres, de carteira de clientes, de cheques pré-datados e congêneres.";
"109052200";"1.0905.22.00-Serviços de administração fundos de investimento e fundos de pensão";"15.01";"15.01 - Administração de fundos quaisquer, de consórcio, de cartão de crédito ou débito e congêneres, de carteira de clientes, de cheques pré-datados e congêneres.";
"109052300";"1.0905.23.00-Serviços de gestão e administração de trust";"15.01";"15.01 - Administração de fundos quaisquer, de consórcio, de cartão de crédito ou débito e congêneres, de carteira de clientes, de cheques pré-datados e congêneres.";
"109053000";"1.0905.30.00-Serviços de guarda e custódia";"15.12";"15.12 - Custódia em geral, inclusive de títulos e valores mobiliários.";
"109054000";"1.0905.40.00-Serviços relacionados à administração de mercados financeiros";"15.01";"15.01 - Administração de fundos quaisquer, de consórcio, de cartão de crédito ou débito e congêneres, de carteira de clientes, de cheques pré-datados e congêneres.";
"109055000";"1.0905.50.00-Serviços de consultoria financeira";"15.08";"15.08 - Emissão, reemissão, alteração, cessão, substituição, cancelamento e registro de contrato de crédito; estudo, análise e avaliação de operações de crédito; emissão, concessão, alteração ou contratação de aval, fiança, anuência e congêneres; serviços relativos a abertura de crédito, para quaisquer fins.";
"109055000";"1.0905.50.00-Serviços de consultoria financeira";"17.20";"17.20 - Consultoria e assessoria econômica ou financeira.";
"109056000";"1.0905.60.00-Serviços de câmbio";"15.13";"15.13 - Serviços relacionados a operações de câmbio em geral, edição, alteração, prorrogação, cancelamento e baixa de contrato de câmbio; emissão de registro de exportação ou de crédito; cobrança ou depósito no exterior; emissão, fornecimento e cancelamento de cheques de viagem; fornecimento, transferência, cancelamento e demais serviços relativos a carta de crédito de importação, exportação e garantias recebidas; envio e recebimento de mensagens em geral relacionadas a operações de câmbio.";
"109057000";"1.0905.70.00-Serviços de classificação de risco (rating)";"17.20";"17.20 - Consultoria e assessoria econômica ou financeira.";
"109058000";"1.0905.80.00-Serviços fiduciários";"17.20";"17.20 - Consultoria e assessoria econômica ou financeira.";
"109059000";"1.0905.90.00-Serviços auxiliares aos serviços financeiros não classificados em subposições anteriores";"10.01";"10.01 - Agenciamento, corretagem ou intermediação de câmbio, de seguros, de cartões de crédito, de planos de saúde e de planos de previdência privada.";
"109059000";"1.0905.90.00-Serviços auxiliares aos serviços financeiros não classificados em subposições anteriores";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"109061100";"1.0906.11.00-Serviços de agenciamento e corretagem de seguros, resseguros e previdência complementar, exceto de seguros saúde";"10.01";"10.01 - Agenciamento, corretagem ou intermediação de câmbio, de seguros, de cartões de crédito, de planos de saúde e de planos de previdência privada.";
"109061200";"1.0906.12.00-Serviços de corretagem de seguros saúde";"10.01";"10.01 - Agenciamento, corretagem ou intermediação de câmbio, de seguros, de cartões de crédito, de planos de saúde e de planos de previdência privada.";
"109062000";"1.0906.20.00-Serviços de perícia e avaliação de seguros e resseguros";"18.01";"18.01 - Serviços de regulação de sinistros vinculados a contratos de seguros; inspeção e avaliação de riscos para cobertura de contratos de seguros; prevenção e gerência de riscos seguráveis e congêneres.";
"109063000";"1.0906.30.00-Serviços atuariais";"17.18";"17.18 - Atuária e cálculos técnicos de qualquer natureza.";
"109064000";"Serviços de gestão de fundos de previdência complementar";"15.01";"15.01 - Administração de fundos quaisquer, de consórcio, de cartão de crédito ou débito e congêneres, de carteira de clientes, de cheques pré-datados e congêneres.";
"109080000";"1.0908.00.00-Fomento comercial (factoring)";"17.23";"17.23 - Assessoria, análise, avaliação, atendimento, consulta, cadastro, seleção, gerenciamento de informações, administração de contas a receber ou a pagar e em geral, relacionados a operações de faturização (factoring).";
"109101000";"1.0910.10.00-Serviços de planos privados de assistência à saúde";"04.22";"04.22 - Planos de medicina de grupo ou individual e convênios para prestação de assistência médica, hospitalar, odontológica e congêneres.";
"109101000";"1.0910.10.00-Serviços de planos privados de assistência à saúde";"04.23";"04.23 - Outros planos de saúde que se cumpram através de serviços de terceiros contratados, credenciados, cooperados ou apenas pagos pelo operador do plano mediante indicação do beneficiário.";
"109102000";"1.0910.20.00-Serviços de corretagem de planos privados de assistência à saúde";"10.01";"10.01 - Agenciamento, corretagem ou intermediação de câmbio, de seguros, de cartões de crédito, de planos de saúde e de planos de previdência privada.";
"109109000";"1.0910.90.00-Serviços de planos privados de assistência à saúde e serviços relacionados não classificados em subposições anteriores";"04.22";"04.22 - Planos de medicina de grupo ou individual e convênios para prestação de assistência médica, hospitalar, odontológica e congêneres.";
"109109000";"1.0910.90.00-Serviços de planos privados de assistência à saúde e serviços relacionados não classificados em subposições anteriores";"04.23";"04.23 - Outros planos de saúde que se cumpram através de serviços de terceiros contratados, credenciados, cooperados ou apenas pagos pelo operador do plano mediante indicação do beneficiário.";
"110011100";"1.1001.11.00- Serviços de administração e locação de imóveis residenciais";"17.12";"17.12 - Administração em geral, inclusive de bens e negócios de terceiros.";
"110011100";"1.1001.11.00- Serviços de administração e locação de imóveis residenciais";"99.99";"99.99 - Outros Serviços";
"110011210";"1.1001.12.10- Serviços de administração e locação, sublocação, arrendamento, direito de passagem ou permissão de uso, compartilhado ou não, de ferrovia, rodovia, postes, cabos, dutos e condutos de qualquer natureza";"03.04";"03.04 - Locação, sublocação, arrendamento, direito de passagem ou permissão de uso, compartilhado ou não, de ferrovia, rodovia, postes, cabos, dutos e condutos de qualquer natureza.";
"110011210";"1.1001.12.10- Serviços de administração e locação, sublocação, arrendamento, direito de passagem ou permissão de uso, compartilhado ou não, de ferrovia, rodovia, postes, cabos, dutos e condutos de qualquer natureza";"99.99";"99.99 - Outros Serviços";
"110011290";"1.1001.12.90-Serviços de administração e locação de outros imóveis não residenciais";"17.12";"17.12 - Administração em geral, inclusive de bens e negócios de terceiros.";
"110011290";"1.1001.12.90-Serviços de administração e locação de outros imóveis não residenciais";"99.99";"99.99 - Outros Serviços";
"110012100";"1.1001.21.00-Serviços de intermediação na compra e venda de imóveis residenciais";"10.05";"10.05 - Agenciamento, corretagem ou intermediação de bens móveis ou imóveis, não abrangidos em outros itens ou subitens, inclusive aqueles realizados no âmbito de Bolsas de Mercadorias e Futuros, por quaisquer meios.";
"110012200";"1.1001.22.00-Serviços de intermediação na compra e venda de imóveis não residenciais";"10.05";"10.05 - Agenciamento, corretagem ou intermediação de bens móveis ou imóveis, não abrangidos em outros itens ou subitens, inclusive aqueles realizados no âmbito de Bolsas de Mercadorias e Futuros, por quaisquer meios.";
"110013000";"1.1001.30.00-Serviços de avaliação de imóveis";"15.18";"15.18 - Serviços relacionados a crédito imobiliário, avaliação e vistoria de imóvel ou obra, análise técnica e jurídica, emissão, reemissão, alteração, transferência e renegociação de contrato, emissão e reemissão do termo de quitação e demais serviços relacionados a crédito imobiliário.";
"110013000";"1.1001.30.00-Serviços de avaliação de imóveis";"28.01";"28.01 - Serviços de avaliação de bens e serviços de qualquer natureza.";
"110014000";"1.1001.40.00-Serviços de consultoria imobiliária";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"110015000";"1.1001.50.00-Serviços de assessoria de gestão condominial";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"110019000";"1.1001.90.00-Serviços imobiliários não classificados em subposições anteriores";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"110021000";"1.1002.10.00-Locação de imóveis residenciais";"99.99";"99.99 - Outros Serviços";
"110022000";"1.1002.20.00-Locação de imóveis não residenciais";"99.99";"99.99 - Outros Serviços";
"111011100";"1.1101.11.00-Arrendamento mercantil operacional ou locação de veículos rodoviários automotores para o transporte de até oito passageiros, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011100";"1.1101.11.00-Arrendamento mercantil operacional ou locação de veículos rodoviários automotores para o transporte de até oito passageiros, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011100";"1.1101.11.00-Arrendamento mercantil operacional ou locação de veículos rodoviários automotores para o transporte de até oito passageiros, sem operador";"99.99";"99.99 - Outros Serviços";
"111011200";"1.1101.12.00-Arrendamento mercantil operacional ou locação de veículos rodoviários automotores para o transporte de cargas, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011200";"1.1101.12.00-Arrendamento mercantil operacional ou locação de veículos rodoviários automotores para o transporte de cargas, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011200";"1.1101.12.00-Arrendamento mercantil operacional ou locação de veículos rodoviários automotores para o transporte de cargas, sem operador";"99.99";"99.99 - Outros Serviços";
"111011300";"1.1101.13.00-Arrendamento mercantil operacional ou locação de veículos e equipamentos de transporte ferroviário, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011300";"1.1101.13.00-Arrendamento mercantil operacional ou locação de veículos e equipamentos de transporte ferroviário, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011300";"1.1101.13.00-Arrendamento mercantil operacional ou locação de veículos e equipamentos de transporte ferroviário, sem operador";"99.99";"99.99 - Outros Serviços";
"111011400";"1.1101.14.00-Arrendamento mercantil operacional ou locação de outros equipamentos de transporte terrestre, inclusive de veículos de uso misto, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011400";"1.1101.14.00-Arrendamento mercantil operacional ou locação de outros equipamentos de transporte terrestre, inclusive de veículos de uso misto, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011400";"1.1101.14.00-Arrendamento mercantil operacional ou locação de outros equipamentos de transporte terrestre, inclusive de veículos de uso misto, sem operador";"99.99";"99.99 - Outros Serviços";
"111011500";"1.1101.15.00-Arrendamento mercantil operacional ou locação de navios e outras embarcações, sem tripulação";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011500";"1.1101.15.00-Arrendamento mercantil operacional ou locação de navios e outras embarcações, sem tripulação";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011500";"1.1101.15.00-Arrendamento mercantil operacional ou locação de navios e outras embarcações, sem tripulação";"99.99";"99.99 - Outros Serviços";
"111011600";"1.1101.16.00-Arrendamento mercantil operacional ou locação de aeronaves, sem tripulação";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011600";"1.1101.16.00-Arrendamento mercantil operacional ou locação de aeronaves, sem tripulação";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011600";"1.1101.16.00-Arrendamento mercantil operacional ou locação de aeronaves, sem tripulação";"99.99";"99.99 - Outros Serviços";
"111011700";"1.1101.17.00-Arrendamento mercantil operacional ou locação de contêineres";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111011700";"1.1101.17.00-Arrendamento mercantil operacional ou locação de contêineres";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111011700";"1.1101.17.00-Arrendamento mercantil operacional ou locação de contêineres";"99.99";"99.99 - Outros Serviços";
"111012000";"1.1101.20.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos agrícolas, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111012000";"1.1101.20.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos agrícolas, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111012000";"1.1101.20.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos agrícolas, sem operador";"99.99";"99.99 - Outros Serviços";
"111013000";"1.1101.30.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos de construção, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111013000";"1.1101.30.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos de construção, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111013000";"1.1101.30.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos de construção, sem operador";"99.99";"99.99 - Outros Serviços";
"111014000";"1.1101.40.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos para escritórios, exceto computadores, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111014000";"1.1101.40.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos para escritórios, exceto computadores, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111014000";"1.1101.40.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos para escritórios, exceto computadores, sem operador";"99.99";"99.99 - Outros Serviços";
"111015000";"1.1101.50.00-Arrendamento mercantil operacional ou locação de computadores, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111015000";"1.1101.50.00-Arrendamento mercantil operacional ou locação de computadores, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111015000";"1.1101.50.00-Arrendamento mercantil operacional ou locação de computadores, sem operador";"99.99";"99.99 - Outros Serviços";
"111016000";"1.1101.60.00-Arrendamento mercantil operacional ou locação de equipamentos de telecomunicação, sem operador";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111016000";"1.1101.60.00-Arrendamento mercantil operacional ou locação de equipamentos de telecomunicação, sem operador";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111016000";"1.1101.60.00-Arrendamento mercantil operacional ou locação de equipamentos de telecomunicação, sem operador";"99.99";"99.99 - Outros Serviços";
"111019000";"1.1101.90.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos, sem operador, não classificado em subposições anteriores";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111019000";"1.1101.90.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos, sem operador, não classificado em subposições anteriores";"15.03";"15.03 - Locação e manutenção de cofres particulares, de terminais eletrônicos, de terminais de atendimento e de bens e equipamentos em geral.";
"111019000";"1.1101.90.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos, sem operador, não classificado em subposições anteriores";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111019000";"1.1101.90.00-Arrendamento mercantil operacional ou locação de máquinas e equipamentos, sem operador, não classificado em subposições anteriores";"99.99";"99.99 - Outros Serviços";
"111021000";"1.1102.10.00-Arrendamento mercantil operacional ou locação de televisão e outros eletroeletrônicos, bem como seus acessórios";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111021000";"1.1102.10.00-Arrendamento mercantil operacional ou locação de televisão e outros eletroeletrônicos, bem como seus acessórios";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111021000";"1.1102.10.00-Arrendamento mercantil operacional ou locação de televisão e outros eletroeletrônicos, bem como seus acessórios";"99.99";"99.99 - Outros Serviços";
"111022000";"1.1102.20.00-Arrendamento mercantil operacional ou locação de mídias gravadas";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111022000";"1.1102.20.00-Arrendamento mercantil operacional ou locação de mídias gravadas";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111022000";"1.1102.20.00-Arrendamento mercantil operacional ou locação de mídias gravadas";"99.99";"99.99 - Outros Serviços";
"111023000";"1.1102.30.00-Arrendamento mercantil operacional ou locação de móveis e eletrodomésticos";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111023000";"1.1102.30.00-Arrendamento mercantil operacional ou locação de móveis e eletrodomésticos";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111023000";"1.1102.30.00-Arrendamento mercantil operacional ou locação de móveis e eletrodomésticos";"99.99";"99.99 - Outros Serviços";
"111024000";"1.1102.40.00-Arrendamento mercantil operacional ou locação de equipamentos para diversão e lazer";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111024000";"1.1102.40.00-Arrendamento mercantil operacional ou locação de equipamentos para diversão e lazer";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111024000";"1.1102.40.00-Arrendamento mercantil operacional ou locação de equipamentos para diversão e lazer";"99.99";"99.99 - Outros Serviços";
"111025000";"1.1102.50.00-Arrendamento mercantil operacional ou locação de artigos de cama, mesa e banho";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111025000";"1.1102.50.00-Arrendamento mercantil operacional ou locação de artigos de cama, mesa e banho";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111025000";"1.1102.50.00-Arrendamento mercantil operacional ou locação de artigos de cama, mesa e banho";"99.99";"99.99 - Outros Serviços";
"111026000";"1.1102.60.00-Arrendamento mercantil operacional ou locação de roupas e calçados";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111026000";"1.1102.60.00-Arrendamento mercantil operacional ou locação de roupas e calçados";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111026000";"1.1102.60.00-Arrendamento mercantil operacional ou locação de roupas e calçados";"99.99";"99.99 - Outros Serviços";
"111029000";"1.1102.90.00-Arrendamento mercantil operacional ou locação de outras mercadorias não classificado em subposições anteriores";"10.04";"10.04 - Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).";
"111029000";"1.1102.90.00-Arrendamento mercantil operacional ou locação de outras mercadorias não classificado em subposições anteriores";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"111029000";"1.1102.90.00-Arrendamento mercantil operacional ou locação de outras mercadorias não classificado em subposições anteriores";"99.99";"99.99 - Outros Serviços";
"111032100";"1.1103.21.00-Licenciamento de direitos de produção, distribuição ou comercialização de programas de computador (software)";"01.05";"01.05 - Licenciamento ou cessão de direito de uso de programas de computação.";
"111032200";"1.1103.22.00-Licenciamento de direitos de uso de programas de computador (software)";"01.05";"01.05 - Licenciamento ou cessão de direito de uso de programas de computação.";
"111032300";"1.1103.23.00-Licenciamento de direitos sobre bancos de dados";"01.05";"01.05 - Licenciamento ou cessão de direito de uso de programas de computação.";
"111032900";"1.1103.29.00-Licenciamento de direitos sobre programas de computador (software) e bancos de dados não classificado em subposições anteriores";"01.05";"01.05 - Licenciamento ou cessão de direito de uso de programas de computação.";
"111033300";"1.1103.33.00-Licenciamento de direitos de autor de obras publicitárias";"03.02";"03.02 - Cessão de direito de uso de marcas e de sinais de propaganda.";
"111042000";"1.1104.20.00-Licenciamento de direitos sobre marcas";"03.02";"03.02 - Cessão de direito de uso de marcas e de sinais de propaganda.";
"111054100";"1.1105.41.00-Exploração de recursos vegetais, inclusive florestais";"07.16";"07.16 - Florestamento, reflorestamento, semeadura, adubação, reparação de solo, plantio, silagem, colheita, corte e descascamento de árvores, silvicultura, exploração florestal e dos serviços congêneres indissociáveis da formação, manutenção e colheita de florestas, para quaisquer fins e por quaisquer meios.";
"111062000";"1.1106.20.00-Cessão temporária de direitos sobre programas de computador (software)";"01.05";"01.05 - Licenciamento ou cessão de direito de uso de programas de computação.";
"111063300";"1.1106.33.00-Cessão temporária de direitos de autor de obras publicitárias";"03.02";"03.02 - Cessão de direito de uso de marcas e de sinais de propaganda.";
"111072000";"1.1107.20.00-Cessão definitiva de direitos sobre programas de computador (software)";"01.05";"01.05 - Licenciamento ou cessão de direito de uso de programas de computação.";
"111073300";"1.1107.33.00-Cessão definitiva de direitos de obras publicitárias";"03.02";"03.02 - Cessão de direito de uso de marcas e de sinais de propaganda.";
"111082000";"1.1108.20.00-Cessão definitiva de direitos sobre marcas";"03.02";"03.02 - Cessão de direito de uso de marcas e de sinais de propaganda.";
"111099000";"1.1109.90.00-Cessão definitiva de outros direitos não classificada em subposições anteriores";"40.01";"40.01 - Obras de arte sob encomenda.";
"111100000";"1.1110.00.00-Franquia";"17.08";"17.08 - Franquia (franchising).";
"112011100";"1.1201.11.00-Serviços de pesquisa e desenvolvimento em ciências físicas";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112011200";"1.1201.12.00-Serviços de pesquisa e desenvolvimento em química e biologia";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112011900";"1.1201.19.00-Serviços de pesquisa e desenvolvimento em ciências não classificadas em subposições anteriores";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112012000";"1.1201.20.00-Serviços de pesquisa e desenvolvimento em biotecnologia";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112013100";"1.1201.31.00-Serviços de pesquisa e desenvolvimento em Tecnologia da Informação e Comunicação (TIC)";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112013200";"1.1201.32.00-Serviços de pesquisa e desenvolvimento em nanotecnologia";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112013300";"1.1201.33.00-Serviços de pesquisa e desenvolvimento em engenharia e tecnologia nucleares";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112013400";"1.1201.34.00-Serviços de pesquisa e desenvolvimento em engenharia e tecnologia em micro-ondas de potência";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112013900";"1.1201.39.00-Serviços de pesquisa e desenvolvimento em engenharia e tecnologia não classificados em subposições anteriores";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
